id,name,Class Nbr.,Class Name,spacegroup,spacegroupset,Locality Num
4355,Yavapaiite,5,Prismatic,11,C2/m ,11
4356,Ye'elimite,31,Gyroidal,215,0,18
4357,Yeatmanite,2,Pinacoidal,2,0,3
4358,Yecoraite,0,Unknown,0,0,8
4359,Yedlinite,10,Rhombohedral,80,0,1
4361,Yimengite,20,Dihexagonal dipyramidal,126,P63/mmc ,7
4362,Yingjiangite,8,Orthorhombic dipyramidal,50,0,13
4363,Yoderite,5,Prismatic,15,0,2
4364,Yofortierite,5,Prismatic,11,C2/m ,11
4365,Yoshimuraite,2,Pinacoidal,2,0,6
4366,Yoshiokaite,10,Rhombohedral,79,0,1
4367,Yttrialite-(Y),5,Prismatic,15,P21/m ,30
4373,Yttrotantalite-(Y),0,Unknown,0,0,66
4374,Yttrotungstite-(Y),5,Prismatic,15,P21/m ,2
4375,Yuanfuliite,8,Orthorhombic dipyramidal,71,0,8
4376,Yugawaralite,3,Domatic,5,Pc ,43
4377,Yukonite,6,Orthorhombic pyramidal,0,0,39
4378,Yuksporite,5,Prismatic,15,P21/m ,10
4379,Yushkinite,13,Hexagonal scalenohedral,97,P-3m1 ,1
4380,Zabuyelite,5,Prismatic,10,C2/c ,11
4381,Zaherite,0,Unknown,0,0,5
4382,Zaïrite,13,Hexagonal scalenohedral,99,0,6
4383,Zakharovite,11,Ditrigonal pyramidal,0,0,11
4385,Zanazziite,5,Prismatic,10,C2/c ,24
4386,Zapatalite,0,Unknown,0,0,9
4388,Zaratite,0,Unknown,0,0,75
4389,Zavaritskite,27,Ditetragonal dipyramidal,185,P4/nmm ,37
4390,Zektzerite,8,Orthorhombic dipyramidal,49,Cmca ,11
4391,Zellerite,0,Unknown,0,0,20
4392,Zemannite,9,Trigonal pyramidal,75,0,9
4393,Zemkorite,0,Unknown,0,0,7
4394,Zenzénite,20,Dihexagonal dipyramidal,125,P63/mcm ,1
4396,Zeophyllite,10,Rhombohedral,80,0,22
4397,Zeunerite,27,Ditetragonal dipyramidal,176,0,229
4398,Zhanghengite,32,Hexoctahedral,226,0,8
4399,Zharchikhite,5,Prismatic,14,P21/a,6
4400,Zhemchuzhnikovite,11,Ditrigonal pyramidal,83,P3c1,1
4402,Ziesite,5,Prismatic,10,C2/c ,2
4403,Zimbabweite,8,Orthorhombic dipyramidal,0,0,1
4405,Zinc,20,Dihexagonal dipyramidal,126,0,66
4406,Zincmelanterite,5,Prismatic,14,P21/c ,11
4408,Zinczippeite,5,Prismatic,11,C2/m ,9
4409,Zincaluminite,0,Unknown,0,0,8
4410,Zincite,18,Dihexagonal pyramidal,114,P63mc,136
4411,Zincobotryogen,5,Prismatic,0,0,9
4412,Zincochromite,32,Hexoctahedral,222,Fd-3m,17
4413,Zincocopiapite,2,Pinacoidal,2,0,12
4414,Zincrosasite,0,Unknown,0,0,33
4415,Zincroselite,5,Prismatic,14,P21/c ,2
4416,Zincsilite,0,Unknown,0,0,5
4417,Zinkenite,15,Hexagonal pyramidal,104,0,289
4418,Zinkosite,8,Orthorhombic dipyramidal,71,Pnma ,3
4420,Zippeite,4,Sphenoidal,7,C2 ,212
4421,Zircon,27,Ditetragonal dipyramidal,178,0,7459
4422,Zirconolite,0,Unknown,0,0,185
4423,Zircophyllite,0,Unknown,0,0,6
4424,Zircosulfate,8,Orthorhombic dipyramidal,53,Fddd ,1
4425,Zirkelite,0,Unknown,0,0,36
4426,Zirklerite,0,Unknown,0,0,1
4427,Zirsinalite,13,Hexagonal scalenohedral,99,R-3m ,9
4428,Znucalite,5,Prismatic,15,P21/m ,13
4429,Zodacite,0,Unknown,0,0,2
4430,Zoisite,8,Orthorhombic dipyramidal,71,0,1322
4431,Zorite,0,Unknown,0,0,1
4432,Zoubekite,0,Unknown,0,0,17
4433,Zunyite,30,Hextetrahedral,208,0,108
4434,Zussmanite,9,Trigonal pyramidal,78,0,8
4435,Zvyagintsevite,32,Hexoctahedral,228,Pm3n ,56
4436,Zwieselite,5,Prismatic,14,0,53
4437,Zýkaite,7,Orthorhombic disphenoidal,45,0,13
4438,Zincovoltaite,32,Hexoctahedral,221,0,3
4681,Cuproauride,0,Unknown,0,0,8
4716,Katayamalite,5,Prismatic,10,C2/c ,3
5219,Renardite,0,Unknown,0,0,11
5222,Destinezite,2,Pinacoidal,2,0,30
5287,Emilite,6,Orthorhombic pyramidal,32,Pmc21,6
5745,Jentschite,5,Prismatic,0,0,2
6577,Merrillite,11,Ditrigonal pyramidal,86,0,263
6794,Akimotoite,10,Rhombohedral,80,0,13
6795,Aluminoceladonite,5,Prismatic,11,C2/m ,27
6798,Taramite,5,Prismatic,11,C2/m ,28
6799,Alumoklyuchevskite,2,Pinacoidal,2,0,5
6800,Ancylite-(La),8,Orthorhombic dipyramidal,0,0,24
6801,Manganiandrosite-(La),5,Prismatic,15,P21/m ,3
6802,Andyrobertsite,5,Prismatic,15,P21/m ,1
6805,Arakiite,3,Domatic,3,Cc ,6
6807,Arsenbrackebuschite,5,Prismatic,13,P2/m ,27
6811,Averievite,9,Trigonal pyramidal,75,0,2
6812,Babkinite,0,Unknown,0,0,3
6814,Baksanite,13,Hexagonal scalenohedral,97,0,9
6815,Bamfordite,2,Pinacoidal,2,0,1
6816,Bariosincosite,0,Unknown,0,0,4
6820,Barquillite,24,Tetragonal scalenohedral,142,I-4 2m,1
6821,Bederite,8,Orthorhombic dipyramidal,0,0,3
6822,Belovite-(La),10,Rhombohedral,79,0,4
6823,Benyacarite,8,Orthorhombic dipyramidal,61,Pbca ,11
6824,Berezanskite,20,Dihexagonal dipyramidal,123,0,1
6826,Blatonite,0,Unknown,0,0,9
6829,Boralsilite,5,Prismatic,11,C2/m ,5
6831,Brendelite,5,Prismatic,11,C2/m ,4
6832,Brewsterite-Ba,5,Prismatic,15,0,10
6833,Brewsterite-Sr,5,Prismatic,15,P21/m ,10
6834,Brianroulstonite,3,Domatic,0,0,3
6840,Calcioandyrobertsite,5,Prismatic,15,0,4
6845,Caoxite,2,Pinacoidal,2,0,1
6848,Caresite,12,Trigonal trapezohedral,87,0,2
6849,Carmichaelite,5,Prismatic,14,P21/c ,2
6853,Kupletskite-(Cs),2,Pinacoidal,2,0,2
6854,Chabazite-Ca,2,Pinacoidal,2,0,405
6855,Chabazite-K,13,Hexagonal scalenohedral,99,0,48
6856,Chabazite-Na,11,Ditrigonal pyramidal,86,0,82
6857,Chabazite-Sr,13,Hexagonal scalenohedral,99,0,8
6858,Chadwickite,0,Unknown,0,0,4
6860,Changchengite,28,Tetartoidal,198,0,2
6861,Changoite,5,Prismatic,14,0,9
6865,Cheralite,5,Prismatic,0,0,101
6867,Chevkinite-(Ce),5,Prismatic,14,P21/a,123
6868,Chlorartinite,11,Ditrigonal pyramidal,85,0,5
6869,Chloromenite,5,Prismatic,0,0,2
6870,Christelite,2,Pinacoidal,2,0,6
6871,Chrombismite,32,Hexoctahedral,0,0,2
6872,Chromphyllite,5,Prismatic,10,C2/c ,6
6876,Clerite,8,Orthorhombic dipyramidal,0,0,3
6879,Clinocervantite,5,Prismatic,10,C2/c ,4
6882,Clinoptilolite-Ca,5,Prismatic,0,0,49
6883,Clinoptilolite-K,5,Prismatic,0,0,14
6884,Clinoptilolite-Na,5,Prismatic,11,0,24
6885,Cobaltlotharmeyerite,5,Prismatic,11,C2/m ,11
6889,Coparsite,8,Orthorhombic dipyramidal,62,Pbcm ,2
6890,Coskrenite-(Ce),0,Unknown,0,0,1
6891,Crerarite,2,Pinacoidal,2,0,4
6893,Cuboargyrite,32,Hexoctahedral,0,0,2
6894,Cumengeite,27,Ditetragonal dipyramidal,176,0,63
6895,Dachiardite-Ca,5,Prismatic,11,C2/m ,19
6896,Dachiardite-Na,5,Prismatic,11,C2/m ,24
6897,Damiaoite,32,Hexoctahedral,224,Fm3m ,2
6899,Deliensite,6,Orthorhombic pyramidal,37,0,21
6900,Deloneite,9,Trigonal pyramidal,75,0,1
6902,Dessauite-(Y),10,Rhombohedral,80,0,10
6904,Dinite,7,Orthorhombic disphenoidal,44,0,3
6905,Donbassite,4,Sphenoidal,7,C2 ,18
6906,Dusmatovite,20,Dihexagonal dipyramidal,123,0,1
6907,Dzharkenite,29,Diploidal,204,Pa3 ,7
6909,Eastonite,0,Unknown,0,0,15
6910,Edgarite,15,Hexagonal pyramidal,104,0,2
6911,Effenbergerite,27,Ditetragonal dipyramidal,184,0,1
6915,Erionite-Ca,20,Dihexagonal dipyramidal,126,0,37
6916,Erionite-K,20,Dihexagonal dipyramidal,126,0,24
6917,Erionite-Na,20,Dihexagonal dipyramidal,126,0,13
6919,Esperanzaite,5,Prismatic,15,P21/m ,1
6920,Faujasite-Ca,32,Hexoctahedral,222,Fd-3m,12
6921,Faujasite-Mg,32,Hexoctahedral,222,Fd-3m,1
6922,Faujasite-Na,32,Hexoctahedral,222,Fd-3m,12
6923,Feinglosite,5,Prismatic,0,0,3
6926,Ferro-ferri-nybøite,5,Prismatic,11,C2/m ,6
6927,Clino-ferro-ferri-holmquistite,5,Prismatic,11,C2/m ,1
6928,Clino-ferri-holmquistite,5,Prismatic,11,C2/m ,1
6930,Ferrierite-K,8,Orthorhombic dipyramidal,58,Immm ,10
6931,Ferrierite-Mg,8,Orthorhombic dipyramidal,73,Pnnm ,40
6932,Ferrierite-Na,5,Prismatic,0,0,7
6933,Ferroaluminoceladonite,5,Prismatic,11,C2/m ,10
6935,Ferroceladonite,5,Prismatic,11,C2/m ,13
6938,Ferrokinoshitalite,5,Prismatic,11,C2/m ,4
6939,Ferrolaueite,2,Pinacoidal,2,0,7
6941,Ferronordite-(Ce),8,Orthorhombic dipyramidal,64,Pcca ,6
6944,Ferrotitanowodginite,5,Prismatic,10,C2/c ,6
6946,Fianelite,5,Prismatic,0,0,3
6947,Florenskyite,8,Orthorhombic dipyramidal,0,0,2
6948,Fluorcaphite,16,Hexagonal dipyramidal,108,0,8
6949,Fluoro-cannilloite,5,Prismatic,11,C2/m ,6
6950,Fluoro-edenite,5,Prismatic,13,0,35
6951,Ferro-ferri-fluoro-leakeite,5,Prismatic,11,C2/m ,4
6952,Fluoro-richterite,5,Prismatic,11,C2/m ,27
6954,Formicaite,26,Tetragonal trapezohedral,167,0,4
6957,Frankamenite,1,Pedial,1,0,5
6958,Frankhawthorneite,5,Prismatic,0,0,4
6961,Galileiite,10,Rhombohedral,80,0,5
6962,Gallobeudantite,11,Ditrigonal pyramidal,86,0,1
6963,Gaotaiite,29,Diploidal,204,Pa3 ,1
6966,Gatehouseite,7,Orthorhombic disphenoidal,44,P21 21 21,2
6967,Georgbokiite,5,Prismatic,14,P21/c ,3
6968,George-ericksenite,5,Prismatic,10,C2/c ,1
6969,Gerenite-(Y),2,Pinacoidal,2,0,2
6970,Gilmarite,1,Pedial,1,0,9
6971,Gmelinite-Ca,20,Dihexagonal dipyramidal,126,0,25
6972,Gmelinite-K,20,Dihexagonal dipyramidal,126,P63/mmc ,9
6973,Gmelinite-Na,20,Dihexagonal dipyramidal,126,P63/mmc ,33
6975,Gordaite,10,Rhombohedral,79,0,25
6976,Gottardiite,8,Orthorhombic dipyramidal,49,Cmca ,1
6977,Graeserite,5,Prismatic,11,C2/m ,3
6978,Grattarolaite,11,Ditrigonal pyramidal,86,0,2
6979,Gregoryite,18,Dihexagonal pyramidal,114,0,7
6981,Grumiplucite,5,Prismatic,11,C2/m ,4
6983,Gwihabaite,8,Orthorhombic dipyramidal,0,0,13
6984,Haggertyite,20,Dihexagonal dipyramidal,126,0,3
6985,Haigerachite,5,Prismatic,10,0,1
6986,Hechtsbergite,5,Prismatic,14,P21/c ,8
6988,Heulandite-Ca,5,Prismatic,11,C2/m ,318
6989,Heulandite-K,5,Prismatic,11,C2/m ,33
6990,Heulandite-Na,3,Domatic,4,Cm ,20
6991,Heulandite-Sr,3,Domatic,4,Cm ,11
6992,Hexaferrum,20,Dihexagonal dipyramidal,126,0,12
6993,Heyrovskýite,8,Orthorhombic dipyramidal,48,Cccm ,79
6994,Hiärneite,27,Ditetragonal dipyramidal,177,I41/acd ,1
6999,Horváthite-(Y),8,Orthorhombic dipyramidal,69,0,2
7004,Hydrowoodwardite,13,Hexagonal scalenohedral,99,0,20
7005,Hyttsjöite,10,Rhombohedral,80,0,1
7007,Ilinskite,8,Orthorhombic dipyramidal,71,0,3
7008,Iltisite,0,Unknown,0,0,4
7013,Tatyanaite,0,Unknown,0,0,4
7016,Scainiite,5,Prismatic,11,C2/m ,7
7018,Raadeite,5,Prismatic,0,0,1
7020,Mallestigite,15,Hexagonal pyramidal,104,0,6
7023,Zugshunstite-(Ce),5,Prismatic,10,C2/c ,2
7024,Levinsonite-(Y),5,Prismatic,0,0,1
7026,Zálesíite,16,Hexagonal dipyramidal,108,0,116
7027,Cabalzarite,5,Prismatic,11,C2/m ,4
7033,Potassic-ferro-ferri-sadanagaite,5,Prismatic,11,C2/m ,2
7037,Rollandite,8,Orthorhombic dipyramidal,71,Pnma ,1
7038,Carraraite,0,Unknown,0,0,4
7039,Bleasdaleite,5,Prismatic,11,C2/m ,1
7043,Zincgartrellite,2,Pinacoidal,2,0,1
7044,Rappoldite,2,Pinacoidal,2,0,1
7046,Brandholzite,9,Trigonal pyramidal,75,0,7
7047,Fluornatromicrolite,32,Hexoctahedral,222,Fd-3m,20
7048,Lemmleinite-K,0,Unknown,0,0,8
7049,Ekatite,18,Dihexagonal pyramidal,114,0,1
7053,Vajdakite,5,Prismatic,14,P21/c ,1
7055,Zincalstibite,10,Rhombohedral,79,0,8
7056,Orlandiite,2,Pinacoidal,2,0,4
7058,Lulzacite,2,Pinacoidal,2,0,1
7059,Krettnichite,5,Prismatic,11,C2/m ,3
7061,Springcreekite,13,Hexagonal scalenohedral,99,0,1
7062,Belloite,5,Prismatic,14,P21/a,8
7063,Rengeite,5,Prismatic,14,0,5
7064,Kapitsaite-(Y),2,Pinacoidal,2,0,1
7066,Mozgovaite,8,Orthorhombic dipyramidal,0,0,3
7069,Gottlobite,7,Orthorhombic disphenoidal,44,0,1
7070,Urusovite,5,Prismatic,14,P21/c ,3
7072,Tegengrenite,9,Trigonal pyramidal,78,0,3
7073,Clearcreekite,5,Prismatic,14,P21/c ,1
7074,Bakhchisaraitsevite,5,Prismatic,14,P21/c ,6
7076,�venekite,2,Pinacoidal,2,0,2
7078,Johntomaite,5,Prismatic,15,0,1
7080,Tamaite,5,Prismatic,14,P21/a,3
7081,Cerchiaraite-(Mn),27,Ditetragonal dipyramidal,176,I4/mmm ,2
7082,Londonite,30,Hextetrahedral,211,P-4 3m,10
7083,Bigcreekite,8,Orthorhombic dipyramidal,71,0,3
7084,Henrymeyerite,23,Tetragonal dipyramidal,135,0,13
7088,Adamsite-(Y),1,Pedial,1,P1,3
7089,Dukeite,11,Ditrigonal pyramidal,81,0,3
7090,Brodtkorbite,5,Prismatic,15,0,3
7091,Chromceladonite,4,Sphenoidal,7,C2 ,4
7095,Cobalttsumcorite,5,Prismatic,11,C2/m ,4
7097,Manganonaujakasite,5,Prismatic,11,C2/m ,1
7098,Niobokupletskite,2,Pinacoidal,2,P-1,2
7099,Petterdite,8,Orthorhombic dipyramidal,0,0,2
7101,Ercitite,8,Orthorhombic dipyramidal,49,Cmca ,1
7102,Tumchaite,5,Prismatic,14,P21/c ,2
7104,Paganoite,2,Pinacoidal,2,0,1
7105,Čejkaite,3,Domatic,3,Cc ,13
7106,Ferrokentbrooksite,11,Ditrigonal pyramidal,86,0,17
7110,Schiavinatoite,27,Ditetragonal dipyramidal,178,0,3
7111,Intersilite,0,Unknown,0,0,1
7114,Isolueshite,32,Hexoctahedral,227,Pm-3m,1
7115,Isovite,32,Hexoctahedral,224,Fm3m ,3
7116,Itoigawaite,8,Orthorhombic dipyramidal,50,Cmcm ,3
7117,Jáchymovite,5,Prismatic,15,0,8
7118,Jahnsite-(MnMnMn),5,Prismatic,14,P21/a,8
7119,Jaipurite,0,Unknown,0,0,9
7120,Jedwabite,18,Dihexagonal pyramidal,114,0,1
7121,Jørgensenite,5,Prismatic,0,0,1
7122,Juabite,2,Pinacoidal,2,0,7
7123,Juanitaite,27,Ditetragonal dipyramidal,194,0,8
7125,Julgoldite-(Fe3+),0,Unknown,0,0,8
7126,Juonniite,8,Orthorhombic dipyramidal,61,Pbca ,3
7127,Kalifersite,2,Pinacoidal,2,0,1
7129,Kastningite,2,Pinacoidal,2,P-1,11
7131,Kenhsuite,0,Unknown,0,0,5
7132,Kentbrooksite,11,Ditrigonal pyramidal,86,R3m,24
7135,Khaidarkanite,5,Prismatic,11,C2/m ,5
7136,Khmaralite,5,Prismatic,14,0,4
7137,Khomyakovite,11,Ditrigonal pyramidal,86,R3m,1
7140,Koragoite,4,Sphenoidal,9,0,2
7141,Korobitsynite,8,Orthorhombic dipyramidal,59,Pbam ,8
7142,Kozoite-(Nd),8,Orthorhombic dipyramidal,0,0,5
7145,Krasnovite,8,Orthorhombic dipyramidal,0,0,3
7146,Kukharenkoite-(Ce),5,Prismatic,15,0,10
7147,Kuzelite,0,Unknown,0,0,4
7148,Kuzmenkoite-Mn,5,Prismatic,11,C2/m ,6
7149,Laforêtite,24,Tetragonal scalenohedral,141,0,3
7151,Leisingite,9,Trigonal pyramidal,75,0,5
7154,Lévyne-Ca,13,Hexagonal scalenohedral,99,0,52
7155,Lévyne-Na,13,Hexagonal scalenohedral,99,R-3m ,4
7159,Lukechangite-(Ce),18,Dihexagonal pyramidal,114,P63mc,1
7162,Magnesio-foitite,11,Ditrigonal pyramidal,86,0,38
7163,Katophorite,5,Prismatic,11,C2/m ,135
7165,Mahnertite,27,Ditetragonal dipyramidal,176,0,9
7169,Manganokhomyakovite,11,Ditrigonal pyramidal,86,R3m,1
7170,Manganonordite-(Ce),8,Orthorhombic dipyramidal,64,Pcca ,3
7172,Mayingite,29,Diploidal,204,0,3
7173,Mcalpineite,29,Diploidal,202,Ia3 ,19
7174,Mccrillisite,27,Ditetragonal dipyramidal,178,I41/amd ,1
7178,Meurigite-K,5,Prismatic,10,0,21
7179,Mitryaevaite,2,Pinacoidal,2,0,4
7183,Morozeviczite,0,Unknown,0,0,2
7184,Mutinaite,8,Orthorhombic dipyramidal,71,Pnma ,1
7185,Nabiasite,29,Diploidal,204,Pa3 ,7
7186,Nafertisite,5,Prismatic,0,0,3
7187,Natroxalate,5,Prismatic,14,P21/a,5
7189,Nepskoeite,0,Unknown,0,0,1
7190,Nežilovite,20,Dihexagonal dipyramidal,126,P63/mmc ,4
7191,Nickelphosphide,21,Tetragonal disphenoidal,127,0,21
7192,Niedermayrite,5,Prismatic,15,P21/m ,13
7193,Nierite,11,Ditrigonal pyramidal,81,0,8
7196,Niobocarbide,32,Hexoctahedral,224,0,1
7197,Nobleite,5,Prismatic,0,0,12
7200,Odintsovite,8,Orthorhombic dipyramidal,53,Fddd ,4
7201,Oenite,0,Unknown,0,0,2
7202,Okayamalite,24,Tetragonal scalenohedral,146,0,2
7205,Oneillite,9,Trigonal pyramidal,78,R3,3
7211,Owensite,32,Hexoctahedral,227,0,3
7214,Palladodymite,8,Orthorhombic dipyramidal,71,0,12
7215,Paraniite-(Y),23,Tetragonal dipyramidal,136,0,4
7216,Parascorodite,20,Dihexagonal dipyramidal,125,P63/mcm ,5
7217,Parasibirskite,5,Prismatic,15,P21/m ,1
7218,Paulingite-Ca,32,Hexoctahedral,0,0,2
7219,Paulingite-K,32,Hexoctahedral,0,0,8
7223,Penobsquisite,4,Sphenoidal,9,P21 ,2
7226,Peterbaylissite,8,Orthorhombic dipyramidal,0,0,1
7227,Phillipsite-Ca,5,Prismatic,15,0,111
7228,Phillipsite-K,5,Prismatic,15,0,97
7229,Phillipsite-Na,5,Prismatic,15,P21/m ,30
7230,Philolithite,27,Ditetragonal dipyramidal,0,0,1
7231,Phosinaite-(Ce),7,Orthorhombic disphenoidal,43,0,7
7232,Phosphoellenbergerite,18,Dihexagonal pyramidal,114,0,6
7233,Phosphogartrellite,2,Pinacoidal,2,0,4
7234,Phosphovanadylite-Ba,30,Hextetrahedral,210,0,1
7237,Pingguite,8,Orthorhombic dipyramidal,71,0,6
7238,Piretite,0,Unknown,0,0,4
7240,Polkanovite,16,Hexagonal dipyramidal,108,0,7
7244,Potassic-fluoro-richterite,5,Prismatic,11,C2/m ,14
7245,Potassic-sadanagaite,4,Sphenoidal,0,0,3
7246,Potassic-pargasite,5,Prismatic,11,C2/m ,10
7247,Potassic-richterite,5,Prismatic,11,C2/m ,39
7248,Potassic-ferro-sadanagaite,0,Unknown,0,0,4
7250,Miassite,32,Hexoctahedral,228,Pm3n ,14
7251,Pretulite,27,Ditetragonal dipyramidal,178,I41/amd ,16
7252,Prismatine,8,Orthorhombic dipyramidal,50,Cmcm ,10
7254,Proto-ferro-anthophyllite,8,Orthorhombic dipyramidal,0,0,3
7256,Proto-ferro-suenoite,8,Orthorhombic dipyramidal,0,0,4
7257,Pseudosinhalite,5,Prismatic,14,P21/c ,2
7258,Pushcharovskite,0,Unknown,0,0,4
7259,Pyatenkoite-(Y),12,Trigonal trapezohedral,93,0,3
7262,Quadratite,26,Tetragonal trapezohedral,174,0,1
7265,Quintinite,19,Hexagonal Trapezohedral,120,P63 2 2,12
7268,Rambergite,18,Dihexagonal pyramidal,114,0,7
7269,Rheniite,2,Pinacoidal,2,0,10
7270,Rhodarsenide,0,Unknown,0,0,20
7271,Rodolicoite,12,Trigonal trapezohedral,89,0,4
7274,Rosiaite,13,Hexagonal scalenohedral,95,0,13
7275,Rossmanite,11,Ditrigonal pyramidal,86,0,43
7276,Rubicline,5,Prismatic,11,C2/m ,9
7277,Saddlebackite,0,Unknown,0,0,6
7278,Scandiobabingtonite,0,Unknown,0,0,3
7279,Schäferite,32,Hexoctahedral,225,0,8
7281,Schwertmannite,0,Unknown,0,0,52
7284,Seidite-(Ce),5,Prismatic,10,C2/c ,4
7287,Selwynite,27,Ditetragonal dipyramidal,178,I41/amd ,1
7288,Serrabrancaite,5,Prismatic,10,C2/c ,9
7289,Sheldrickite,9,Trigonal pyramidal,77,P32,1
7290,Shibkovite,20,Dihexagonal dipyramidal,123,0,1
7291,Shkatulkalite,2,Pinacoidal,2,0,3
7292,Shuangfengite,11,Ditrigonal pyramidal,84,0,5
7293,Sidpietersite,2,Pinacoidal,2,0,6
7294,Sigismundite,3,Domatic,3,Cc ,7
7296,Silvialite,23,Tetragonal dipyramidal,135,0,6
7297,Simmonsite,0,Unknown,0,0,2
7298,Smolyaninovite,0,Unknown,0,0,13
7299,Smrkovecite,5,Prismatic,14,P21/c ,3
7307,Sorosite,20,Dihexagonal dipyramidal,126,0,7
7308,Sphaerobismoite,0,Unknown,0,0,6
7310,Stanĕkite,5,Prismatic,14,P21/a,14
7313,Stilbite-Ca,5,Prismatic,11,C2/m ,348
7314,Stilbite-Na,5,Prismatic,11,C2/m ,18
7315,Stoppaniite,20,Dihexagonal dipyramidal,123,0,2
7317,Strontiomelane,5,Prismatic,14,0,3
7321,Sudovikovite,13,Hexagonal scalenohedral,97,P-3m1 ,3
7322,Suredaite,8,Orthorhombic dipyramidal,71,Pnma ,2
7325,Tainiolite,5,Prismatic,11,C2/m ,47
7327,Tantalcarbide,32,Hexoctahedral,224,Fm3m ,1
7328,Tantalowodginite,5,Prismatic,10,C2/c ,4
7330,Ternesite,8,Orthorhombic dipyramidal,71,0,11
7331,Ternovite,0,Unknown,0,0,3
7332,Terranovaite,0,Unknown,0,0,1
7333,Tetraferriannite,5,Prismatic,11,C2/m ,16
7335,Thérèsemagnanite,10,Rhombohedral,79,0,3
7336,Thomasclarkite-(Y),4,Sphenoidal,8,P2 ,2
7339,Titanium,20,Dihexagonal dipyramidal,126,P63/mmc ,12
7341,Trilithionite,5,Prismatic,10,C2/c ,39
7343,Tschörtnerite,32,Hexoctahedral,224,0,1
7344,Tsugaruite,6,Orthorhombic pyramidal,37,0,5
7345,Turkestanite,27,Ditetragonal dipyramidal,180,0,14
7348,Utahite,2,Pinacoidal,2,0,7
7349,Vanadomalayaite,5,Prismatic,10,0,2
7352,Vergasovaite,8,Orthorhombic dipyramidal,0,0,3
7353,Viaeneite,0,Unknown,0,0,3
7354,Vicanite-(Ce),11,Ditrigonal pyramidal,86,0,7
7356,Vihorlatite,13,Hexagonal scalenohedral,97,P-3m1 ,1
7357,Vlodavetsite,23,Tetragonal dipyramidal,135,0,3
7359,Vuoriyarvite-K,3,Domatic,4,Cm ,12
7360,Walfordite,29,Diploidal,202,Ia3 ,2
7361,Wallkilldellite-(Fe),0,Unknown,0,0,11
7364,Wesselsite,27,Ditetragonal dipyramidal,184,P4/ncc ,2
7365,Wilhelmkleinite,5,Prismatic,15,0,1
7367,Wiluite,27,Ditetragonal dipyramidal,186,0,8
7371,Wooldridgeite,6,Orthorhombic pyramidal,23,0,3
7372,Wupatkiite,5,Prismatic,14,P21/c ,8
7374,Xenotime-(Yb),27,Ditetragonal dipyramidal,178,I41/amd ,5
7378,Yixunite,32,Hexoctahedral,0,0,2
7380,Yttrotungstite-(Ce),4,Sphenoidal,9,0,6
7381,Yuanjiangite,20,Dihexagonal dipyramidal,126,P63/mmc ,5
7382,Yvonite,2,Pinacoidal,2,0,4
7383,Gagarinite-(Ce),10,Rhombohedral,79,0,1
7384,Zdenĕkite,5,Prismatic,14,0,7
7386,Zincohögbomite-2N2S,18,Dihexagonal pyramidal,114,0,3
7387,Zlatogorite,13,Hexagonal scalenohedral,95,P-3 1m ,2
7581,Biehlite,5,Prismatic,10,C2/c ,1
7582,Charmarite,0,Unknown,0,0,1
7660,Pertsevite-(OH),8,Orthorhombic dipyramidal,71,Pnma ,3
7677,Luobusaite,8,Orthorhombic dipyramidal,49,0,5
7680,Salzburgite,6,Orthorhombic pyramidal,32,0,14
7726,Telluronevskite,13,Hexagonal scalenohedral,97,P-3m1 ,3
7729,Hydroxylclinohumite,5,Prismatic,14,P21/c ,36
7962,Calciosamarskite,8,Orthorhombic dipyramidal,0,0,12
7982,Tungsten,0,Unknown,0,0,14
8016,Tsilaisite,11,Ditrigonal pyramidal,86,0,5
8125,Orileyite,0,Unknown,0,0,1
8212,Kurgantaite,1,Pedial,1,0,7
8864,Hubeite,2,Pinacoidal,2,0,3
8957,Ferro-holmquistite,8,Orthorhombic dipyramidal,71,Pnma ,2
9294,Decrespignyite-(Y),0,Unknown,0,0,1
9574,Calcio-olivine,8,Orthorhombic dipyramidal,0,0,10
9647,Silicocarnotite,8,Orthorhombic dipyramidal,71,Pnma ,3
9658,Lemanskiite,26,Tetragonal trapezohedral,168,0,10
10174,Batiferrite,20,Dihexagonal dipyramidal,126,P63/mmc ,8
10175,Dashkovaite,5,Prismatic,14,P21/c ,2
10316,Lisitsynite,7,Orthorhombic disphenoidal,45,0,1
10317,Malinkoite,15,Hexagonal pyramidal,104,0,3
10318,Pillaite,5,Prismatic,11,C2/m ,1
10319,Woodallite,13,Hexagonal scalenohedral,99,0,4
10333,Fluorannite,5,Prismatic,11,C2/m ,6
10334,Magnesio-fluoro-arfvedsonite,5,Prismatic,11,C2/m ,12
10343,Fencooperite,11,Ditrigonal pyramidal,84,0,2
10349,Redgillite,5,Prismatic,14,0,52
10380,Oxy-vanadium-dravite,11,Ditrigonal pyramidal,86,0,2
10382,Bradaczekite,5,Prismatic,10,0,4
10386,Kampfite,3,Domatic,0,0,3
10390,Micheelsenite,15,Hexagonal pyramidal,104,0,4
10392,Orthojoaquinite-(La),8,Orthorhombic dipyramidal,0,0,1
10397,Polyakovite-(Ce),5,Prismatic,11,C2/m ,2
10409,Hydrohalloysite,3,Domatic,0,0,87
10588,Rouaite,4,Sphenoidal,9,0,17
10589,Theoparacelsite,8,Orthorhombic dipyramidal,67,Pmma ,1
10654,Tedhadleyite,2,Pinacoidal,0,0,1
